2023-10-08 09:38:01,913 [Worker-4: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is not available. Remote download required.
2023-10-28 13:45:05,057 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-embedder-3.9.4.jar
2023-10-28 13:45:05,057 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-model-3.9.4.jar
2023-10-28 13:45:05,057 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-model-builder-3.9.4.jar
2023-10-28 13:45:05,057 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-plugin-api-3.9.4.jar
2023-10-28 13:45:05,057 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-repository-metadata-3.9.4.jar
2023-10-28 13:45:05,057 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-resolver-api-1.9.14.jar
2023-10-28 13:45:05,057 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-resolver-connector-basic-1.9.14.jar
2023-10-28 13:45:05,057 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-resolver-impl-1.9.14.jar
2023-10-28 13:45:05,057 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-resolver-named-locks-1.9.14.jar
2023-10-28 13:45:05,057 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-resolver-provider-3.9.4.jar
2023-10-28 13:45:05,057 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-resolver-spi-1.9.14.jar
2023-10-28 13:45:05,058 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-resolver-transport-wagon-1.9.14.jar
2023-10-28 13:45:05,058 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-resolver-util-1.9.14.jar
2023-10-28 13:45:05,058 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-settings-3.9.4.jar
2023-10-28 13:45:05,058 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-settings-builder-3.9.4.jar
2023-10-28 13:45:05,058 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-shared-utils-3.3.4.jar
2023-10-28 13:45:05,058 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/okhttp-3.14.1.jar
2023-10-28 13:45:05,058 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/okio-1.17.3.jar
2023-10-28 13:45:05,058 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/org.eclipse.sisu.inject-0.3.5.jar
2023-10-28 13:45:05,058 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/org.eclipse.sisu.plexus-0.3.5.jar
2023-10-28 13:45:05,058 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/plexus-build-api-0.0.7.jar
2023-10-28 13:45:05,058 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/plexus-cipher-2.0.jar
2023-10-28 13:45:05,058 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/plexus-classworlds-2.7.0.jar
2023-10-28 13:45:05,059 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/plexus-component-annotations-2.1.0.jar
2023-10-28 13:45:05,059 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/plexus-interpolation-1.26.jar
2023-10-28 13:45:05,059 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/plexus-sec-dispatcher-2.0.jar
2023-10-28 13:45:05,059 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/plexus-utils-3.5.1.jar
2023-10-28 13:45:05,059 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/wagon-file-3.5.3.jar
2023-10-28 13:45:05,059 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/wagon-provider-api-3.5.3.jar
2023-10-28 13:45:05,061 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_32.1.2.jre [12])
2023-10-28 13:45:05,062 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/com.google.guava_32.1.2.jre.jar
2023-10-28 13:45:05,062 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.9 [976])
2023-10-28 13:45:05,062 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/slf4j.api_2.0.9.jar
2023-10-28 13:45:05,062 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.inject_1.0.0.v20220405-0441 [38])
2023-10-28 13:45:05,062 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/javax.inject_1.0.0.v20220405-0441.jar
2023-10-28 13:45:05,062 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20200909-1856 [36])
2023-10-28 13:45:05,062 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/javax.annotation_1.3.5.v20200909-1856.jar
2023-10-28 13:45:05,062 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.5.0 [73])
2023-10-28 13:45:05,062 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.apache.commons.cli_1.5.0.jar
2023-10-28 13:45:05,062 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.1 [14])
2023-10-28 13:45:05,063 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/com.google.guava.failureaccess_1.0.1.jar
2023-10-28 13:45:05,077 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "/tmp/m2e-archetypeGenerator8620482465413835840":
2023-10-28 13:45:05,096 [Worker-12: Launching mavenrun-ae0c4762-75ab-402e-9c2b-e74c6def19ce] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=com.springcore -DartifactId=springcore -Dversion=0.0.1-SNAPSHOT -Dpackage=com.springcore -DoutputDirectory=/home/mm1/eclipse-workspace -Dstyle.color=always -U archetype:generate
2023-10-28 13:51:43,449 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.pom
2023-10-28 13:51:43,639 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.pom
2023-10-28 13:51:43,750 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-bundles/4/maven-archetype-bundles-4.pom
2023-10-28 13:51:43,866 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-bundles/4/maven-archetype-bundles-4.pom
2023-10-28 13:51:43,948 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetype/maven-archetype/2.0-alpha-5/maven-archetype-2.0-alpha-5.pom
2023-10-28 13:51:44,134 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetype/maven-archetype/2.0-alpha-5/maven-archetype-2.0-alpha-5.pom
2023-10-28 13:51:44,224 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/16/maven-parent-16.pom
2023-10-28 13:51:44,515 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/16/maven-parent-16.pom
2023-10-28 13:51:44,654 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.jar
2023-10-28 13:51:44,804 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.jar
2023-10-28 13:52:23,147 [Worker-4: Launching mavenrun-e20284ad-c988-4a83-8ac8-d32a43e6ad77] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755 [617])
2023-10-28 13:52:23,149 [Worker-4: Launching mavenrun-e20284ad-c988-4a83-8ac8-d32a43e6ad77] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755
2023-10-28 13:52:23,150 [Worker-4: Launching mavenrun-e20284ad-c988-4a83-8ac8-d32a43e6ad77] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/aether-connector-okhttp-0.17.8.jar
2023-10-28 13:52:23,150 [Worker-4: Launching mavenrun-e20284ad-c988-4a83-8ac8-d32a43e6ad77] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/aopalliance-1.0.jar
2023-10-28 13:52:23,152 [Worker-4: Launching mavenrun-e20284ad-c988-4a83-8ac8-d32a43e6ad77] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/commons-lang3-3.12.0.jar
2023-10-28 13:52:23,152 [Worker-4: Launching mavenrun-e20284ad-c988-4a83-8ac8-d32a43e6ad77] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/guice-5.1.0.jar
2023-10-28 13:52:23,152 [Worker-4: Launching mavenrun-e20284ad-c988-4a83-8ac8-d32a43e6ad77] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/jansi-2.4.0.jar
2023-10-28 13:52:23,152 [Worker-4: Launching mavenrun-e20284ad-c988-4a83-8ac8-d32a43e6ad77] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-artifact-3.9.4.jar
2023-10-28 13:52:23,152 [Worker-4: Launching mavenrun-e20284ad-c988-4a83-8ac8-d32a43e6ad77] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-builder-support-3.9.4.jar
2023-10-28 13:52:23,153 [Worker-4: Launching mavenrun-e20284ad-c988-4a83-8ac8-d32a43e6ad77] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-compat-3.9.4.jar
2023-10-28 13:52:23,153 [Worker-4: Launching mavenrun-e20284ad-c988-4a83-8ac8-d32a43e6ad77] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-core-3.9.4.jar
2023-10-28 13:52:23,153 [Worker-4: Launching mavenrun-e20284ad-c988-4a83-8ac8-d32a43e6ad77] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-embedder-3.9.4.jar
2023-10-28 13:52:23,153 [Worker-4: Launching mavenrun-e20284ad-c988-4a83-8ac8-d32a43e6ad77] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-model-3.9.4.jar
2023-10-28 13:52:23,153 [Worker-4: Launching mavenrun-e20284ad-c988-4a83-8ac8-d32a43e6ad77] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-model-builder-3.9.4.jar
2023-10-28 13:52:23,153 [Worker-4: Launching mavenrun-e20284ad-c988-4a83-8ac8-d32a43e6ad77] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-plugin-api-3.9.4.jar
2023-10-28 13:52:23,153 [Worker-4: Launching mavenrun-e20284ad-c988-4a83-8ac8-d32a43e6ad77] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-repository-metadata-3.9.4.jar
2023-10-28 13:52:23,153 [Worker-4: Launching mavenrun-e20284ad-c988-4a83-8ac8-d32a43e6ad77] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-resolver-api-1.9.14.jar
2023-10-28 13:52:23,153 [Worker-4: Launching mavenrun-e20284ad-c988-4a83-8ac8-d32a43e6ad77] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-resolver-connector-basic-1.9.14.jar
2023-10-28 13:52:23,153 [Worker-4: Launching mavenrun-e20284ad-c988-4a83-8ac8-d32a43e6ad77] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-resolver-impl-1.9.14.jar
2023-10-28 13:52:23,153 [Worker-4: Launching mavenrun-e20284ad-c988-4a83-8ac8-d32a43e6ad77] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-resolver-named-locks-1.9.14.jar
2023-10-28 13:52:23,156 [Worker-4: Launching mavenrun-e20284ad-c988-4a83-8ac8-d32a43e6ad77] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-resolver-provider-3.9.4.jar
2023-10-28 13:52:23,157 [Worker-4: Launching mavenrun-e20284ad-c988-4a83-8ac8-d32a43e6ad77] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-resolver-spi-1.9.14.jar
2023-10-28 13:52:23,166 [Worker-4: Launching mavenrun-e20284ad-c988-4a83-8ac8-d32a43e6ad77] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-resolver-transport-wagon-1.9.14.jar
2023-10-28 13:52:23,168 [Worker-4: Launching mavenrun-e20284ad-c988-4a83-8ac8-d32a43e6ad77] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/mm1/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755/jars/maven-resolver-util-1.9.14.jar
